type,f3,name,set,number,rarity,source,qr_value_pokemon,qr_value_trainer,image
Pokemon,19450,Toxapex,B3b,47,U,normal,19450,10019450,cPK_10_019450_00_DOHIDOIDE_U.webp
Pokemon,19460,Goomy,B3b,48,C,normal,19460,10019460,cPK_10_019460_00_NUMERA_C.webp
Pokemon,19470,Hisuian Sliggoo,B3b,49,U,normal,19470,10019470,cPK_10_019470_00_HISUINUMEIL_U.webp
Pokemon,19480,Hisuian Goodra,B3b,50,R,normal,19480,10019480,cPK_10_019480_00_HISUINUMELGON_R.webp
Pokemon,19490,Jigglypuff,B3b,51,C,normal,19490,10019490,cPK_10_019490_00_PURIN_C.webp
Pokemon,19500,Wigglytuff,B3b,52,U,normal,19500,10019500,cPK_10_019500_00_PUKURIN_U.webp
Pokemon,19510,Eevee,B3b,53,C,normal,19510,10019510,cPK_10_019510_00_EIEVUI_C.webp
Pokemon,19520,Munchlax,B3b,54,R,normal,19520,10019520,cPK_10_019520_00_GONBE_R.webp
Pokemon,19530,Snorlax,B3b,55,R,normal,19530,10019530,cPK_10_019530_00_KABIGON_R.webp
Pokemon,19540,Teddiursa,B3b,56,C,normal,19540,10019540,cPK_10_019540_00_HIMEGUMA_C.webp
Pokemon,19550,Ursaring,B3b,57,U,normal,19550,10019550,cPK_10_019550_00_RINGUMA_U.webp
Pokemon,19560,Ursaluna,B3b,58,R,normal,19560,10019560,cPK_10_019560_00_GACHIGUMA_R.webp
Pokemon,19570,Hisuian Zoroark ex,B3b,60,RR,normal,19570,10019570,cPK_10_019570_00_HISUIZOROARKex_RR.webp
Pokemon,19580,Furfrou,B3b,61,C,normal,19580,10019580,cPK_10_019580_00_TRIMMIEN_C.webp
Pokemon,19590,Skwovet,B3b,62,C,normal,19590,10019590,cPK_10_019590_00_HOSHIGARISU_C.webp
Pokemon,19600,Greedent,B3b,63,U,normal,19600,10019600,cPK_10_019600_00_YOKUBARISU_U.webp
Pokemon,19620,Wurmple,B4,1,C,normal,19620,10019620,cPK_10_019620_00_KEMUSSO_C.webp
Pokemon,19630,Silcoon,B4,2,C,normal,19630,10019630,cPK_10_019630_00_KARASALIS_C.webp
Pokemon,19640,Beautifly,B4,3,U,normal,19640,10019640,cPK_10_019640_00_AGEHUNT_U.webp
Pokemon,19650,Cascoon,B4,4,C,normal,19650,10019650,cPK_10_019650_00_MAYULD_C.webp
Pokemon,19660,Dustox,B4,5,R,normal,19660,10019660,cPK_10_019660_00_DOKUCALE_R.webp
Pokemon,19670,Lileep,B4,6,U,normal,19670,10019670,cPK_10_019670_00_LILYLA_U.webp
Pokemon,19680,Cradily,B4,7,R,normal,19680,10019680,cPK_10_019680_00_YURADLE_R.webp
Pokemon,19690,Kricketot,B4,8,C,normal,19690,10019690,cPK_10_019690_00_KOROBOHSHI_C.webp
Pokemon,19700,Kricketune,B4,9,C,normal,19700,10019700,cPK_10_019700_00_KOROTOCK_C.webp
Pokemon,19710,Combee,B4,10,C,normal,19710,10019710,cPK_10_019710_00_MITSUHONEY_C.webp
Pokemon,19720,Vespiquen ex,B4,11,RR,normal,19720,10019720,cPK_10_019720_00_BEEQUENex_RR.webp
Pokemon,19730,Karrablast,B4,12,C,normal,19730,10019730,cPK_10_019730_00_KABURUMO_C.webp
Pokemon,19740,Shelmet,B4,13,C,normal,19740,10019740,cPK_10_019740_00_CHOBOMAKI_C.webp
Pokemon,19750,Accelgor,B4,14,R,normal,19750,10019750,cPK_10_019750_00_AGILDER_R.webp
Pokemon,19760,Dhelmise,B4,15,C,normal,19760,10019760,cPK_10_019760_00_DADARIN_C.webp
Pokemon,19770,Pheromosa,B4,16,U,normal,19770,10019770,cPK_10_019770_00_PHEROACHE_U.webp
Pokemon,19780,Poltchageist,B4,17,C,normal,19780,10019780,cPK_10_019780_00_CHADEATH_C.webp
Pokemon,19790,Sinistcha,B4,18,U,normal,19790,10019790,cPK_10_019790_00_YABASOCHA_U.webp
Pokemon,19800,Teal MaskOgerpon,B4,19,R,normal,19800,10019800,cPK_10_019800_00_OGERPONMIDORINOMEN_R.webp
Pokemon,19810,Ponyta,B4,20,C,normal,19810,10019810,cPK_10_019810_00_PONYTA_C.webp
Pokemon,19820,Rapidash,B4,21,U,normal,19820,10019820,cPK_10_019820_00_GALLOP_U.webp
Pokemon,19830,Flareon,B4,22,U,normal,19830,10019830,cPK_10_019830_00_BOOSTER_U.webp
Pokemon,19840,Moltres,B4,23,R,normal,19840,10019840,cPK_10_019840_00_FIRE_R.webp
Pokemon,19850,Cyndaquil,B4,24,C,normal,19850,10019850,cPK_10_019850_00_HINOARASHI_C.webp
Pokemon,19860,Quilava,B4,25,U,normal,19860,10019860,cPK_10_019860_00_MAGMARASHI_U.webp
Pokemon,19870,Typhlosion ex,B4,26,RR,normal,19870,10019870,cPK_10_019870_00_BAKPHOONex_RR.webp
Pokemon,19880,Houndour,B4,27,C,normal,19880,10019880,cPK_10_019880_00_DELVIL_C.webp
Pokemon,19890,Houndoom,B4,28,U,normal,19890,10019890,cPK_10_019890_00_HELLGAR_U.webp
Pokemon,19900,Heatmor,B4,29,C,normal,19900,10019900,cPK_10_019900_00_KUITARAN_C.webp
Pokemon,19910,Psyduck,B4,30,C,normal,19910,10019910,cPK_10_019910_00_KODUCK_C.webp
Pokemon,19920,Golduck,B4,31,C,normal,19920,10019920,cPK_10_019920_00_GOLDUCK_C.webp
Pokemon,19930,Staryu,B4,32,C,normal,19930,10019930,cPK_10_019930_00_HITODEMAN_C.webp
Pokemon,19940,Starmie,B4,33,U,normal,19940,10019940,cPK_10_019940_00_STARMIE_U.webp
Pokemon,19950,Carvanha,B4,34,C,normal,19950,10019950,cPK_10_019950_00_KIBANHA_C.webp
Pokemon,19960,Mega Sharpedo ex,B4,35,RR,normal,19960,10019960,cPK_10_019960_00_MEGASAMEHADERex_RR.webp
Pokemon,19970,Wailmer,B4,36,C,normal,19970,10019970,cPK_10_019970_00_HOERUKO_C.webp
Pokemon,19980,Wailord ex,B4,37,RR,normal,19980,10019980,cPK_10_019980_00_WHALOHex_RR.webp
Pokemon,19990,Spheal,B4,38,C,normal,19990,10019990,cPK_10_019990_00_TAMAZARASHI_C.webp
Pokemon,20000,Sealeo,B4,39,U,normal,20000,10020000,cPK_10_020000_00_TODOGGLER_U.webp
Pokemon,20010,Walrein,B4,40,R,normal,20010,10020010,cPK_10_020010_00_TODOSERUGA_R.webp
Pokemon,20020,Kyogre,B4,41,R,normal,20020,10020020,cPK_10_020020_00_KYOGRE_R.webp
Pokemon,20030,Oshawott,B4,42,C,normal,20030,10020030,cPK_10_020030_00_MIJUMARU_C.webp
Pokemon,20040,Dewott,B4,43,U,normal,20040,10020040,cPK_10_020040_00_FUTACHIMARU_U.webp
Pokemon,20050,Samurott,B4,44,R,normal,20050,10020050,cPK_10_020050_00_DAIKENKI_R.webp
Pokemon,20060,Alomomola,B4,45,U,normal,20060,10020060,cPK_10_020060_00_MAMANBOU_U.webp
Pokemon,20070,Dewpider,B4,46,C,normal,20070,10020070,cPK_10_020070_00_SHIZUKUMO_C.webp
Pokemon,20080,Araquanid,B4,47,U,normal,20080,10020080,cPK_10_020080_00_ONISHIZUKUMO_U.webp
Pokemon,20090,Bruxish,B4,48,C,normal,20090,10020090,cPK_10_020090_00_HAGIGISHIRI_C.webp
Pokemon,20100,Pikachu,B4,49,C,normal,20100,10020100,cPK_10_020100_00_PIKACHU_C.webp
Pokemon,20110,Raichu,B4,50,R,normal,20110,10020110,cPK_10_020110_00_RAICHU_R.webp
Pokemon,20120,Shinx,B4,51,C,normal,20120,10020120,cPK_10_020120_00_KOLINK_C.webp
Pokemon,20130,Luxio,B4,52,U,normal,20130,10020130,cPK_10_020130_00_LUXIO_U.webp
Pokemon,20140,Luxray,B4,53,R,normal,20140,10020140,cPK_10_020140_00_RENTORAR_R.webp
Pokemon,20150,Pachirisu,B4,54,C,normal,20150,10020150,cPK_10_020150_00_PACHIRISU_C.webp
Pokemon,20160,Rotom ex,B4,55,RR,normal,20160,10020160,cPK_10_020160_00_ROTOMex_RR.webp
Pokemon,20170,Tynamo,B4,56,C,normal,20170,10020170,cPK_10_020170_00_SHIBISHIRASU_C.webp
Pokemon,20180,Eelektrik,B4,57,C,normal,20180,10020180,cPK_10_020180_00_SHIBIBEEL_C.webp
Pokemon,20190,Eelektross,B4,58,U,normal,20190,10020190,cPK_10_020190_00_SHIBIRUDON_U.webp
Pokemon,20200,Thundurus,B4,59,R,normal,20200,10020200,cPK_10_020200_00_VOLTOLOS_R.webp
Pokemon,20210,Helioptile,B4,60,C,normal,20210,10020210,cPK_10_020210_00_ERIKITERU_C.webp
Pokemon,20220,Heliolisk,B4,61,U,normal,20220,10020220,cPK_10_020220_00_ELEZARD_U.webp
Pokemon,20230,Wattrel,B4,62,C,normal,20230,10020230,cPK_10_020230_00_KAIDEN_C.webp
Pokemon,20240,Kilowattrel,B4,63,U,normal,20240,10020240,cPK_10_020240_00_TAIKAIDEN_U.webp
Pokemon,20250,Clefairy,B4,64,C,normal,20250,10020250,cPK_10_020250_00_PIPPI_C.webp
Pokemon,20260,Clefable,B4,65,C,normal,20260,10020260,cPK_10_020260_00_PIXY_C.webp
Pokemon,20270,Drowzee,B4,66,C,normal,20270,10020270,cPK_10_020270_00_SLEEPE_C.webp
Pokemon,20280,Hypno,B4,67,U,normal,20280,10020280,cPK_10_020280_00_SLEEPER_U.webp
Pokemon,20290,Mime Jr.,B4,68,R,normal,20290,10020290,cPK_10_020290_00_MANENE_R.webp
Pokemon,20300,Mr. Mime,B4,69,C,normal,20300,10020300,cPK_10_020300_00_BARRIERD_C.webp
Pokemon,20310,Mewtwo,B4,70,R,normal,20310,10020310,cPK_10_020310_00_MEWTWO_R.webp
Pokemon,20320,Ralts,B4,71,C,normal,20320,10020320,cPK_10_020320_00_RALTS_C.webp
Pokemon,20330,Kirlia,B4,72,U,normal,20330,10020330,cPK_10_020330_00_KIRLIA_U.webp
Pokemon,20340,Chimecho,B4,73,C,normal,20340,10020340,cPK_10_020340_00_CHIREAN_C.webp
Pokemon,20350,Wynaut,B4,74,R,normal,20350,10020350,cPK_10_020350_00_SOHNANO_R.webp
Pokemon,20360,Woobat,B4,75,C,normal,20360,10020360,cPK_10_020360_00_KOROMORI_C.webp
Pokemon,20370,Swoobat,B4,76,C,normal,20370,10020370,cPK_10_020370_00_KOKOROMORI_C.webp
Pokemon,20380,Hoopa,B4,77,U,normal,20380,10020380,cPK_10_020380_00_HOOPA_U.webp
Pokemon,20390,Oricorio,B4,78,U,normal,20390,10020390,cPK_10_020390_00_ODORIDORI_U.webp
Pokemon,20400,Makuhita,B4,79,C,normal,20400,10020400,cPK_10_020400_00_MAKUNOSHITA_C.webp
Pokemon,20410,Hariyama,B4,80,U,normal,20410,10020410,cPK_10_020410_00_HARITEYAMA_U.webp
Pokemon,20420,Anorith,B4,81,U,normal,20420,10020420,cPK_10_020420_00_ANOPTH_U.webp
Pokemon,20430,Armaldo,B4,82,R,normal,20430,10020430,cPK_10_020430_00_ARMALDO_R.webp
Pokemon,20440,Groudon,B4,83,R,normal,20440,10020440,cPK_10_020440_00_GROUDON_R.webp
Pokemon,20450,Mega Gallade ex,B4,84,RR,normal,20450,10020450,cPK_10_020450_00_MEGAERUREIDOex_RR.webp
Pokemon,20460,Drilbur,B4,85,C,normal,20460,10020460,cPK_10_020460_00_MOGUREW_C.webp
Pokemon,20470,Excadrill,B4,86,U,normal,20470,10020470,cPK_10_020470_00_DORYUZU_U.webp
Pokemon,20480,Timburr,B4,87,C,normal,20480,10020480,cPK_10_020480_00_DOKKORER_C.webp
Pokemon,20490,Gurdurr,B4,88,U,normal,20490,10020490,cPK_10_020490_00_DOTEKKOTSU_U.webp
Pokemon,20500,Conkeldurr,B4,89,R,normal,20500,10020500,cPK_10_020500_00_ROUBUSHIN_R.webp
Pokemon,20510,Minior,B4,90,C,normal,20510,10020510,cPK_10_020510_00_METENO_C.webp
Pokemon,20520,Grimer,B4,91,C,normal,20520,10020520,cPK_10_020520_00_BETBETER_C.webp
Pokemon,20530,Muk,B4,92,U,normal,20530,10020530,cPK_10_020530_00_BETBETON_U.webp
Pokemon,20540,Poochyena,B4,93,C,normal,20540,10020540,cPK_10_020540_00_POCHIENA_C.webp
Pokemon,20550,Mightyena,B4,94,C,normal,20550,10020550,cPK_10_020550_00_GRAENA_C.webp
Pokemon,20560,GalarianZigzagoon,B4,95,C,normal,20560,10020560,cPK_10_020560_00_GALARJIGUZAGUMA_C.webp
Pokemon,20570,GalarianLinoone,B4,96,U,normal,20570,10020570,cPK_10_020570_00_GALARMASSUGUMA_U.webp
Pokemon,20580,GalarianObstagoon,B4,97,R,normal,20580,10020580,cPK_10_020580_00_GALARTACHIFUSAGUMA_R.webp
Pokemon,20590,Gulpin,B4,98,C,normal,20590,10020590,cPK_10_020590_00_GOKULIN_C.webp
Pokemon,20600,Swalot,B4,99,U,normal,20600,10020600,cPK_10_020600_00_MARUNOOM_U.webp
Pokemon,20610,Absol,B4,100,U,normal,20610,10020610,cPK_10_020610_00_ABSOL_U.webp
Pokemon,20620,Vullaby,B4,101,C,normal,20620,10020620,cPK_10_020620_00_VALCHAI_C.webp
Pokemon,20630,Mandibuzz,B4,102,U,normal,20630,10020630,cPK_10_020630_00_VULGINA_U.webp
Pokemon,20640,Hoopa ex,B4,103,RR,normal,20640,10020640,cPK_10_020640_00_HOOPAex_RR.webp
Pokemon,20650,Skarmory,B4,104,C,normal,20650,10020650,cPK_10_020650_00_AIRMD_C.webp
Pokemon,20660,Mawile,B4,105,C,normal,20660,10020660,cPK_10_020660_00_KUCHEAT_C.webp
Pokemon,20670,Beldum,B4,106,C,normal,20670,10020670,cPK_10_020670_00_DUMBBER_C.webp
Pokemon,20680,Metang,B4,107,U,normal,20680,10020680,cPK_10_020680_00_METANG_U.webp
Pokemon,20690,Metagross,B4,108,R,normal,20690,10020690,cPK_10_020690_00_METAGROSS_R.webp
Pokemon,20700,Mega Metagross ex,B4,109,RR,normal,20700,10020700,cPK_10_020700_00_MEGAMETAGROSSex_RR.webp
Pokemon,20710,Escavalier,B4,110,U,normal,20710,10020710,cPK_10_020710_00_CHEVARGO_U.webp
Pokemon,20720,Genesect,B4,111,R,normal,20720,10020720,cPK_10_020720_00_GENESECT_R.webp
Pokemon,20730,Duraludon,B4,112,U,normal,20730,10020730,cPK_10_020730_00_DURALUDON_U.webp
Pokemon,20740,Archaludon,B4,113,R,normal,20740,10020740,cPK_10_020740_00_BRIDURAS_R.webp
Pokemon,20750,Varoom,B4,114,C,normal,20750,10020750,cPK_10_020750_00_BURORON_C.webp
Pokemon,20760,Revavroom,B4,115,R,normal,20760,10020760,cPK_10_020760_00_BUROROROOM_R.webp
Pokemon,20770,Dratini,B4,116,C,normal,20770,10020770,cPK_10_020770_00_MINIRYU_C.webp
Pokemon,20780,Dragonair,B4,117,U,normal,20780,10020780,cPK_10_020780_00_HAKURYU_U.webp
Pokemon,20790,Dragonite,B4,118,R,normal,20790,10020790,cPK_10_020790_00_KAIRYU_R.webp
Pokemon,20800,Rayquaza,B4,119,R,normal,20800,10020800,cPK_10_020800_00_RAYQUAZA_R.webp
Pokemon,20810,Mega Rayquaza ex,B4,120,RR,normal,20810,10020810,cPK_10_020810_00_MEGARAYQUAZAex_RR.webp
Pokemon,20820,Noibat,B4,121,C,normal,20820,10020820,cPK_10_020820_00_ONBAT_C.webp
Pokemon,20830,Noivern,B4,122,R,normal,20830,10020830,cPK_10_020830_00_ONVERN_R.webp
Pokemon,20840,Turtonator,B4,123,U,normal,20840,10020840,cPK_10_020840_00_BAKUGAMES_U.webp
Pokemon,20850,Drampa,B4,124,U,normal,20850,10020850,cPK_10_020850_00_JIJILONG_U.webp
Pokemon,20860,Applin,B4,125,C,normal,20860,10020860,cPK_10_020860_00_KAJICCHU_C.webp
Pokemon,20870,Dipplin,B4,126,U,normal,20870,10020870,cPK_10_020870_00_KAMICCHU_U.webp
Pokemon,20880,Hydrapple,B4,127,R,normal,20880,10020880,cPK_10_020880_00_KAMITSUOROCHI_R.webp
Pokemon,20890,Cyclizar,B4,128,U,normal,20890,10020890,cPK_10_020890_00_MOTOTOKAGE_U.webp
Pokemon,20900,Rattata,B4,129,C,normal,20900,10020900,cPK_10_020900_00_KORATTA_C.webp
Pokemon,20910,Raticate,B4,130,R,normal,20910,10020910,cPK_10_020910_00_RATTA_R.webp
Pokemon,20920,Eevee,B4,131,C,normal,20920,10020920,cPK_10_020920_00_EIEVUI_C.webp
Pokemon,20930,Aipom,B4,132,C,normal,20930,10020930,cPK_10_020930_00_EIPAM_C.webp
Pokemon,20940,Ambipom,B4,133,C,normal,20940,10020940,cPK_10_020940_00_ETEBOTH_C.webp
Pokemon,20950,Skitty,B4,134,C,normal,20950,10020950,cPK_10_020950_00_ENECO_C.webp
Pokemon,20960,Delcatty,B4,135,U,normal,20960,10020960,cPK_10_020960_00_ENEKORORO_U.webp
Pokemon,20970,Kecleon,B4,136,C,normal,20970,10020970,cPK_10_020970_00_KAKUREON_C.webp
Pokemon,20980,Pidove,B4,137,C,normal,20980,10020980,cPK_10_020980_00_MAMEPATO_C.webp
Pokemon,20990,Tranquill,B4,138,C,normal,20990,10020990,cPK_10_020990_00_HATOBOH_C.webp
Pokemon,21000,Unfezant,B4,139,U,normal,21000,10021000,cPK_10_021000_00_KENHALLOW_U.webp
Pokemon,21010,Ducklett,B4,140,C,normal,21010,10021010,cPK_10_021010_00_KOARUHIE_C.webp
Pokemon,21020,Swanna ex,B4,141,RR,normal,21020,10021020,cPK_10_021020_00_SWANNAex_RR.webp
Pokemon,21030,Furfrou,B4,142,U,normal,21030,10021030,cPK_10_021030_00_TRIMMIEN_U.webp
Pokemon,21040,Type: Null,B4,143,U,normal,21040,10021040,cPK_10_021040_00_TYPENULL_U.webp
Pokemon,21050,Silvally,B4,144,R,normal,21050,10021050,cPK_10_021050_00_SILVADY_R.webp
Pokemon,21060,Mega Houndoom ex,PROMO-B,80,RR,promo-only,21060,10021060,cPK_90_021060_00_MEGAHELLGARex_RR.webp
Pokemon,21070,Carvanha,PROMO-B,81,C,promo-only,21070,10021070,cPK_90_021070_00_KIBANHA_C.webp
Pokemon,21080,Skitty,PROMO-B,84,C,promo-only,21080,10021080,cPK_90_021080_00_ENECO_C.webp
Trainer,10,Potion,PROMO-A,1,C,promo-only,10,10000010,cTR_90_000010_00_KIZUGUSURI_C.webp
Trainer,20,X Speed,PROMO-A,2,C,promo-only,20,10000020,cTR_90_000020_00_SPEEDER_C.webp
Trainer,30,Poké Ball,PROMO-A,5,C,promo-only,30,10000030,cTR_90_000030_00_MONSTERBALL_C.webp
Trainer,40,Professor’s Research,PROMO-A,7,C,promo-only,40,10000040,cTR_90_000040_00_HAKASENOKENKYU_C.webp
Trainer,50,Hand Scope,PROMO-A,3,C,promo-only,50,10000050,cTR_90_000050_00_HANDSCOPE_C.webp
Trainer,60,Pokédex,PROMO-A,4,C,promo-only,60,10000060,cTR_90_000060_00_POKEMONZUKAN_C.webp
Trainer,70,Red Card,PROMO-A,6,C,promo-only,70,10000070,cTR_90_000070_00_REDCARD_C.webp
Trainer,80,Helix Fossil,A1,216,C,normal,80,10000080,cTR_10_000080_00_KAINOKASEKI_C.webp
Trainer,90,Dome Fossil,A1,217,C,normal,90,10000090,cTR_10_000090_00_KOURANOKASEKI_C.webp
Trainer,100,Old Amber,A1,218,C,normal,100,10000100,cTR_10_000100_00_HIMITSUNOKOHAKU_C.webp
Trainer,110,Erika,A1,219,U,normal,110,10000110,cTR_10_000110_00_ERIKA_U.webp
Trainer,120,Misty,A1,220,U,normal,120,10000120,cTR_10_000120_00_KASUMI_U.webp
Trainer,130,Blaine,A1,221,U,normal,130,10000130,cTR_10_000130_00_KATSURA_U.webp
Trainer,140,Koga,A1,222,U,normal,140,10000140,cTR_10_000140_00_KYOU_U.webp
Trainer,150,Giovanni,A1,223,U,normal,150,10000150,cTR_10_000150_00_SAKAKI_U.webp
Trainer,160,Brock,A1,224,U,normal,160,10000160,cTR_10_000160_00_TAKESHI_U.webp
Trainer,170,Sabrina,A1,225,U,normal,170,10000170,cTR_10_000170_00_NATSUME_U.webp
Trainer,180,Lt. Surge,A1,226,U,normal,180,10000180,cTR_10_000180_00_MATISSE_U.webp
Trainer,190,Mythical Slab,A1a,65,U,normal,190,10000190,cTR_10_000190_00_MABOROSHINOSEKIBAN_U.webp
Trainer,200,Pokémon Flute,A1a,64,U,normal,200,10000200,cTR_10_000200_00_POKEMONNOFUE_U.webp
Trainer,210,Blue,A1a,67,U,normal,210,10000210,cTR_10_000210_00_GREEN_U.webp
Trainer,220,Budding Expeditioner,A1a,66,U,normal,220,10000220,cTR_10_000220_00_KAKEDASHICHOSAIN_U.webp
Trainer,230,Leaf,A1a,68,U,normal,230,10000230,cTR_10_000230_00_LEAF_U.webp
Trainer,260,Skull Fossil,A2,144,C,normal,260,10000260,cTR_10_000260_00_ZUGAINOKASEKI_C.webp
Trainer,270,Armor Fossil,A2,145,C,normal,270,10000270,cTR_10_000270_00_TATENOKASEKI_C.webp
Trainer,280,Pokémon Communication,A2,146,U,normal,280,10000280,cTR_10_000280_00_POKEMONTSUUSHIN_U.webp
Trainer,290,Giant Cape,A2,147,U,normal,290,10000290,cTR_10_000290_00_OOKINAMANTO_U.webp
Trainer,300,Rocky Helmet,A2,148,U,normal,300,10000300,cTR_10_000300_00_GOTSUGOTSUMETTO_U.webp
Trainer,310,Lum Berry,A2,149,U,normal,310,10000310,cTR_10_000310_00_RAMUNOMI_U.webp
Trainer,320,Cyrus,A2,150,U,normal,320,10000320,cTR_10_000320_00_AKAGI_U.webp
Trainer,330,Team Galactic Grunt,A2,151,U,normal,330,10000330,cTR_10_000330_00_GINGADANNOSHITAPPA_U.webp
Trainer,340,Cynthia,A2,152,U,normal,340,10000340,cTR_10_000340_00_SHIRONA_U.webp
Trainer,350,Volkner,A2,153,U,normal,350,10000350,cTR_10_000350_00_DENZI_U.webp
Trainer,360,Dawn,A2,154,U,normal,360,10000360,cTR_10_000360_00_HIKARI_U.webp
Trainer,370,Mars,A2,155,U,normal,370,10000370,cTR_10_000370_00_MARS_U.webp
Trainer,380,Irida,A2a,72,U,normal,380,10000380,cTR_10_000380_00_KAI_U.webp
Trainer,390,Celestic Town Elder,A2a,73,U,normal,390,10000390,cTR_10_000390_00_KANNAGITOWNNOTYOUROU_U.webp
Trainer,400,Barry,A2a,74,U,normal,400,10000400,cTR_10_000400_00_JUN_U.webp
Trainer,410,Adaman,A2a,75,U,normal,410,10000410,cTR_10_000410_00_SEKI_U.webp
Trainer,420,Iono,A2b,69,U,normal,420,10000420,cTR_10_000420_00_NANJYAMO_U.webp
Trainer,430,Pokémon Center Lady,A2b,70,U,normal,430,10000430,cTR_10_000430_00_POKEMONCENTERNOONEESAN_U.webp
Trainer,440,Red,A2b,71,U,normal,440,10000440,cTR_10_000440_00_RED_U.webp
Trainer,450,Team Rocket Grunt,A2b,72,U,normal,450,10000450,cTR_10_000450_00_ROCKETDANNOSHITAPPA_U.webp
Trainer,460,Big Malasada,A3,142,U,normal,460,10000460,cTR_10_000460_00_OOKIIMARASADA_U.webp
Trainer,470,Fishing Net,A3,143,U,normal,470,10000470,cTR_10_000470_00_OSAKANANETTO_U.webp
Trainer,480,Rare Candy,A3,144,U,normal,480,10000480,cTR_10_000480_00_FUSHIGINAAME_U.webp
Trainer,490,Rotom Dex,A3,145,U,normal,490,10000490,cTR_10_000490_00_ROTOMUZUKAN_U.webp
Trainer,500,Poison Barb,A3,146,U,normal,500,10000500,cTR_10_000500_00_DOKUBARI_U.webp
Trainer,510,Leaf Cape,A3,147,U,normal,510,10000510,cTR_10_000510_00_LEAFMANTO_U.webp
Trainer,520,Acerola,A3,148,U,normal,520,10000520,cTR_10_000520_00_ACEROLA_U.webp
Trainer,530,Ilima,A3,149,U,normal,530,10000530,cTR_10_000530_00_ILIMA_U.webp
Trainer,540,Kiawe,A3,150,U,normal,540,10000540,cTR_10_000540_00_KAKI_U.webp
Trainer,550,Guzma,A3,151,U,normal,550,10000550,cTR_10_000550_00_GUZUMA_U.webp
Trainer,560,Lana,A3,152,U,normal,560,10000560,cTR_10_000560_00_SUIREN_U.webp
Trainer,570,Sophocles,A3,153,U,normal,570,10000570,cTR_10_000570_00_MAMANE_U.webp
Trainer,580,Mallow,A3,154,U,normal,580,10000580,cTR_10_000580_00_MAO_U.webp
Trainer,590,Lillie,A3,155,U,normal,590,10000590,cTR_10_000590_00_LILIE_U.webp
Trainer,600,Beast Wall,A3a,63,U,normal,600,10000600,cTR_10_000600_00_BISUTOWORU_U.webp
Trainer,610,Repel,A3a,64,U,normal,610,10000610,cTR_10_000610_00_MUSHIYOKESUPUREI_U.webp
Trainer,620,Electrical Cord,A3a,65,U,normal,620,10000620,cTR_10_000620_00_EREKIKORD_U.webp
Trainer,630,Beastite,A3a,66,U,normal,630,10000630,cTR_10_000630_00_BISUTONAITO_U.webp
Trainer,640,Gladion,A3a,67,U,normal,640,10000640,cTR_10_000640_00_GLAZIO_U.webp
Trainer,650,Looker,A3a,68,U,normal,650,10000650,cTR_10_000650_00_HANDSOME_U.webp
Trainer,660,Lusamine,A3a,69,U,normal,660,10000660,cTR_10_000660_00_LUSAMINE_U.webp
Trainer,670,Eevee Bag,A3b,66,U,normal,670,10000670,cTR_10_000670_00_IIBUINOBAKKU_U.webp
Trainer,680,Leftovers,A3b,67,U,normal,680,10000680,cTR_10_000680_00_TABENOKOSHI_U.webp
Trainer,690,Hau,A3b,68,U,normal,690,10000690,cTR_10_000690_00_HAU_U.webp
Trainer,700,Penny,A3b,69,U,normal,700,10000700,cTR_10_000700_00_BOTAN_U.webp
Trainer,710,Elemental Switch,A4,151,U,normal,710,10000710,cTR_10_000710_00_EREMENTARUTSUKEKAE_U.webp
Trainer,720,Squirt Bottle,A4,152,U,normal,720,10000720,cTR_10_000720_00_ZEHIGAMEJOURO_U.webp
Trainer,730,Steel Apron,A4,153,U,normal,730,10000730,cTR_10_000730_00_GOUTETUNOMAEKAKE_U.webp
Trainer,740,Dark Pendant,A4,154,U,normal,740,10000740,cTR_10_000740_00_DARKPENDANTO_U.webp
Trainer,750,Rescue Scarf,A4,155,U,normal,750,10000750,cTR_10_000750_00_RESUKYUSUKAFU_U.webp
Trainer,760,Will,A4,156,U,normal,760,10000760,cTR_10_000760_00_ITSUKI_U.webp
Trainer,770,Lyra,A4,157,U,normal,770,10000770,cTR_10_000770_00_KOTONE_U.webp
Trainer,780,Silver,A4,158,U,normal,780,10000780,cTR_10_000780_00_SILVER_U.webp
Trainer,790,Fisher,A4,159,U,normal,790,10000790,cTR_10_000790_00_FISHER_U.webp
Trainer,800,Jasmine,A4,160,U,normal,800,10000800,cTR_10_000800_00_MIKAN_U.webp
Trainer,810,Hiker,A4,161,U,normal,810,10000810,cTR_10_000810_00_HIKER_U.webp
Trainer,820,Inflatable Boat,A4a,67,U,normal,820,10000820,cTR_10_000820_00_WHOTABOTO_U.webp
Trainer,830,Memory Light,A4a,68,U,normal,830,10000830,cTR_10_000830_00_MEMORYLIGHT_U.webp
Trainer,840,Whitney,A4a,69,U,normal,840,10000840,cTR_10_000840_00_AKANE_U.webp
Trainer,850,Traveling Merchant,A4a,70,U,normal,850,10000850,cTR_10_000850_00_TABINOGYOUSHOUNIN_U.webp
Trainer,860,Morty,A4a,71,U,normal,860,10000860,cTR_10_000860_00_MATSUBA_U.webp
Trainer,870,Prank Spinner,B1,213,U,normal,870,10000870,cTR_10_000870_00_ITAZURAROULETTE_U.webp
Trainer,880,Plume Fossil,B1,214,C,normal,880,10000880,cTR_10_000880_00_HANENOKASEKI_C.webp
